,time,modelA,modelB,modelA_scale,modelB_scale
7084,70840,0.003783603,0.003783673,4.112611521,4.11268818
7085,70850,0.003783603,0.003783675,4.112611521,4.112689796
7086,70860,0.003783603,0.003783676,4.112611521,4.112691406
7087,70870,0.003783603,0.003783678,4.112611521,4.112693012
7088,70880,0.003783603,0.003783679,4.112611521,4.112694612
7089,70890,0.003783603,0.003783681,4.112611521,4.112696206
7090,70900,0.003783603,0.003783682,4.112611521,4.112697796
7091,70910,0.003783603,0.003783683,4.112611521,4.112699379
7092,70920,0.003783603,0.003783685,4.112611521,4.112700958
7093,70930,0.003783603,0.003783686,4.112611521,4.112702532
7094,70940,0.003783603,0.003783688,4.112611521,4.1127041
7095,70950,0.003783603,0.003783689,4.112611521,4.112705663
7096,70960,0.003783603,0.003783691,4.112611521,4.112707221
7097,70970,0.003783603,0.003783692,4.112611521,4.112708773
7098,70980,0.003783603,0.003783693,4.112611521,4.11271032
7099,70990,0.003783603,0.003783695,4.112611521,4.112711863
7100,71000,0.003783603,0.003783696,4.112611521,4.1127134
7101,71010,0.003783603,0.003783698,4.112611521,4.112714932
7102,71020,0.003783603,0.003783699,4.112611521,4.112716458
7103,71030,0.003783603,0.003783701,4.112611521,4.11271798
7104,71040,0.003783603,0.003783702,4.112611521,4.112719497
7105,71050,0.003783603,0.003783703,4.112611521,4.112721008
7106,71060,0.003783603,0.003783705,4.112611521,4.112722515
7107,71070,0.003783603,0.003783706,4.112611521,4.112724017
7108,71080,0.003783603,0.003783707,4.112611521,4.112725513
7109,71090,0.003783603,0.003783709,4.112611521,4.112727005
7110,71100,0.003783624,0.003783867,4.112634675,4.112898798
7111,71110,0.003783624,0.003783868,4.112634675,4.112900343
7112,71120,0.003783624,0.00378387,4.112634675,4.112901884
7113,71130,0.003783624,0.003783871,4.112634675,4.112903419
7114,71140,0.003783624,0.003783873,4.112634675,4.112904949
7115,71150,0.003783624,0.003783874,4.112634675,4.112906473
7116,71160,0.003783624,0.003783875,4.112634675,4.112907993
7117,71170,0.003783624,0.003783877,4.112634675,4.112909508
7118,71180,0.003783624,0.003783878,4.112634675,4.112911017
7119,71190,0.003783624,0.00378388,4.112634675,4.112912522
7120,71200,0.003783624,0.003783881,4.112634675,4.112914021
7121,71210,0.003783624,0.003783882,4.112634675,4.112915516
7122,71220,0.003783624,0.003783884,4.112634675,4.112917006
7123,71230,0.003783624,0.003783885,4.112634675,4.11291849
7124,71240,0.003783624,0.003783886,4.112634675,4.11291997
7125,71250,0.003783624,0.003783888,4.112634675,4.112921445
7126,71260,0.003783624,0.003783889,4.112634675,4.112922914
7127,71270,0.003783624,0.00378389,4.112634675,4.112924379
7128,71280,0.003783624,0.003783892,4.112634675,4.112925839
7129,71290,0.003783624,0.003783893,4.112634675,4.112927294
7130,71300,0.003783624,0.003783894,4.112634675,4.112928745
7131,71310,0.003783624,0.003783896,4.112634675,4.11293019
7132,71320,0.003783624,0.003783897,4.112634675,4.112931631
7133,71330,0.003783624,0.003783898,4.112634675,4.112933067
7134,71340,0.003783624,0.0037839,4.112634675,4.112934498
7135,71350,0.003783624,0.003783901,4.112634675,4.112935924
7136,71360,0.003783624,0.003783902,4.112634675,4.112937345
7137,71370,0.003783624,0.003783904,4.112634675,4.112938762
7138,71380,0.003783624,0.003783905,4.112634675,4.112940174
7139,71390,0.003783624,0.003783906,4.112634675,4.112941582
7140,71400,0.003783624,0.003783908,4.112634675,4.112942984
7141,71410,0.003783624,0.003783909,4.112634675,4.112944382
7142,71420,0.003783624,0.00378391,4.112634675,4.112945776
7143,71430,0.003783624,0.003783911,4.112634675,4.112947164
7144,71440,0.003783624,0.003783913,4.112634675,4.112948548
7145,71450,0.003783624,0.003783914,4.112634675,4.112949928
7146,71460,0.003783624,0.003783915,4.112634675,4.112951303
7147,71470,0.003783624,0.003783916,4.112634675,4.112952673
7148,71480,0.003783624,0.003783918,4.112634675,4.112954038
7149,71490,0.003783624,0.003783919,4.112634675,4.1129554
7150,71500,0.003783624,0.00378392,4.112634675,4.112956756
7151,71510,0.003783624,0.003783921,4.112634675,4.112958108
7152,71520,0.003783624,0.003783923,4.112634675,4.112959456
7153,71530,0.003783624,0.003783924,4.112634675,4.112960799
7154,71540,0.003783624,0.003783925,4.112634675,4.112962137
7155,71550,0.003783624,0.003783926,4.112634675,4.112963471
7156,71560,0.003783624,0.003783928,4.112634675,4.112964801
7157,71570,0.003783624,0.003783929,4.112634675,4.112966126
7158,71580,0.003783624,0.00378393,4.112634675,4.112967447
7159,71590,0.003783624,0.003783931,4.112634675,4.112968763
7160,71600,0.003783624,0.003783932,4.112634675,4.112970076
7161,71610,0.003783624,0.003783934,4.112634675,4.112971383
7162,71620,0.003783624,0.003783935,4.112634675,4.112972686
7163,71630,0.003783624,0.003783936,4.112634675,4.112973985
7164,71640,0.003783624,0.003783937,4.112634675,4.11297528
7165,71650,0.003783624,0.003783938,4.112634675,4.11297657
7166,71660,0.003783624,0.00378394,4.112634675,4.112977856
7167,71670,0.003783624,0.003783941,4.112634675,4.112979138
7168,71680,0.003783624,0.003783942,4.112634675,4.112980415
7169,71690,0.003783624,0.003783943,4.112634675,4.112981689
7170,71700,0.003783624,0.003783944,4.112634675,4.112982957
7171,71710,0.003783624,0.003783945,4.112634675,4.112984222
7172,71720,0.003783624,0.003783947,4.112634675,4.112985483
7173,71730,0.003783624,0.003783948,4.112634675,4.112986739
7174,71740,0.003783624,0.003783949,4.112634675,4.112987991
7175,71750,0.003783624,0.00378395,4.112634675,4.112989239
7176,71760,0.003783624,0.003783951,4.112634675,4.112990483
7177,71770,0.003783624,0.003783952,4.112634675,4.112991722
7178,71780,0.003783624,0.003783954,4.112634675,4.112992958
7179,71790,0.003783624,0.003783955,4.112634675,4.112994189
7180,71800,0.003783624,0.003783956,4.112634675,4.112995416
7181,71810,0.003783624,0.003783957,4.112634675,4.112996639
7182,71820,0.003783624,0.003783958,4.112634675,4.112997858
7183,71830,0.003783624,0.003783959,4.112634675,4.112999073
7184,71840,0.003783624,0.00378396,4.112634675,4.113000284
7185,71850,0.003783624,0.003783961,4.112634675,4.113001491
7186,71860,0.003783624,0.003783962,4.112634675,4.113002694
7187,71870,0.003783624,0.003783964,4.112634675,4.113003893
7188,71880,0.003783624,0.003783965,4.112634675,4.113005088
7189,71890,0.003783624,0.003783966,4.112634675,4.113006279
7190,71900,0.003783624,0.003783967,4.112634675,4.113007466
7191,71910,0.003783624,0.003783968,4.112634675,4.113008649
7192,71920,0.003783624,0.003783969,4.112634675,4.113009828
7193,71930,0.003783624,0.00378397,4.112634675,4.113011003
7194,71940,0.003783624,0.003783971,4.112634675,4.113012174
7195,71950,0.003783624,0.003783972,4.112634675,4.113013342
7196,71960,0.003783624,0.003783973,4.112634675,4.113014505
7197,71970,0.003783624,0.003783974,4.112634675,4.113015664
7198,71980,0.003783624,0.003783975,4.112634675,4.11301682
7199,71990,0.003783624,0.003783977,4.112634675,4.113017972
7200,72000,0.003782162,0.003782235,4.111045423,4.111124953
7201,72010,0.003782162,0.003782235,4.111045423,4.111124591
7202,72020,0.003782162,0.003782234,4.111045423,4.111124231
7203,72030,0.003782162,0.003782234,4.111045423,4.111123872
7204,72040,0.003782162,0.003782234,4.111045423,4.111123514
7205,72050,0.003782162,0.003782233,4.111045423,4.111123158
7206,72060,0.003782162,0.003782233,4.111045423,4.111122803
7207,72070,0.003782162,0.003782233,4.111045423,4.111122448
7208,72080,0.003782162,0.003782232,4.111045423,4.111122095
7209,72090,0.003782162,0.003782232,4.111045423,4.111121744
7210,72100,0.003782162,0.003782232,4.111045423,4.111121393
7211,72110,0.003782162,0.003782231,4.111045423,4.111121043
7212,72120,0.003782162,0.003782231,4.111045423,4.111120695
7213,72130,0.003782162,0.003782231,4.111045423,4.111120348
7214,72140,0.003782162,0.00378223,4.111045423,4.111120002
7215,72150,0.003782162,0.00378223,4.111045423,4.111119657
7216,72160,0.003782162,0.00378223,4.111045423,4.111119313
7217,72170,0.003782162,0.003782229,4.111045423,4.111118971
7218,72180,0.003782162,0.003782229,4.111045423,4.111118629
7219,72190,0.003782162,0.003782229,4.111045423,4.111118289
7220,72200,0.003782162,0.003782229,4.111045423,4.11111795
7221,72210,0.003782162,0.003782228,4.111045423,4.111117612
7222,72220,0.003782162,0.003782228,4.111045423,4.111117275
7223,72230,0.003782162,0.003782228,4.111045423,4.111116939
7224,72240,0.003782162,0.003782227,4.111045423,4.111116605
7225,72250,0.003782162,0.003782227,4.111045423,4.111116271
7226,72260,0.003782162,0.003782227,4.111045423,4.111115939
7227,72270,0.003782162,0.003782226,4.111045423,4.111115607
7228,72280,0.003782162,0.003782226,4.111045423,4.111115277
7229,72290,0.003782162,0.003782226,4.111045423,4.111114948
7230,72300,0.003782162,0.003782225,4.111045423,4.11111462
7231,72310,0.003782162,0.003782225,4.111045423,4.111114293
7232,72320,0.003782162,0.003782225,4.111045423,4.111113967
7233,72330,0.003782162,0.003782225,4.111045423,4.111113642
7234,72340,0.003782162,0.003782224,4.111045423,4.111113319
7235,72350,0.003782162,0.003782224,4.111045423,4.111112996
7236,72360,0.003782162,0.003782224,4.111045423,4.111112674
7237,72370,0.003782162,0.003782223,4.111045423,4.111112354
7238,72380,0.003782162,0.003782223,4.111045423,4.111112035
7239,72390,0.003782162,0.003782223,4.111045423,4.111111716
7240,72400,0.003782162,0.003782222,4.111045423,4.111111399
7241,72410,0.003782162,0.003782222,4.111045423,4.111111083
7242,72420,0.003782162,0.003782222,4.111045423,4.111110768
7243,72430,0.003782162,0.003782222,4.111045423,4.111110453
7244,72440,0.003782162,0.003782221,4.111045423,4.11111014
7245,72450,0.003782162,0.003782221,4.111045423,4.111109828
7246,72460,0.003782162,0.003782221,4.111045423,4.111109517
7247,72470,0.003782162,0.00378222,4.111045423,4.111109207
7248,72480,0.003782162,0.00378222,4.111045423,4.111108898
7249,72490,0.003782162,0.00378222,4.111045423,4.111108591
7250,72500,0.003782162,0.00378222,4.111045423,4.111108284
7251,72510,0.003782162,0.003782219,4.111045423,4.111107978
7252,72520,0.003782162,0.003782219,4.111045423,4.111107673
7253,72530,0.003782162,0.003782219,4.111045423,4.111107369
7254,72540,0.003782162,0.003782219,4.111045423,4.111107066
7255,72550,0.003782162,0.003782218,4.111045423,4.111106765
7256,72560,0.003782162,0.003782218,4.111045423,4.111106464
7257,72570,0.003782162,0.003782218,4.111045423,4.111106164
7258,72580,0.003782162,0.003782217,4.111045423,4.111105865
7259,72590,0.003782162,0.003782217,4.111045423,4.111105567
7260,72600,0.003782162,0.003782217,4.111045423,4.111105271
7261,72610,0.003782162,0.003782217,4.111045423,4.111104975
7262,72620,0.003782162,0.003782216,4.111045423,4.11110468
7263,72630,0.003782162,0.003782216,4.111045423,4.111104386
7264,72640,0.003782162,0.003782216,4.111045423,4.111104093
7265,72650,0.003782162,0.003782215,4.111045423,4.111103801
7266,72660,0.003782162,0.003782215,4.111045423,4.11110351
7267,72670,0.003782162,0.003782215,4.111045423,4.11110322
7268,72680,0.003782162,0.003782215,4.111045423,4.111102931
7269,72690,0.003782162,0.003782214,4.111045423,4.111102643
7270,72700,0.003782162,0.003782214,4.111045423,4.111102356
7271,72710,0.003782162,0.003782214,4.111045423,4.11110207
7272,72720,0.003782162,0.003782214,4.111045423,4.111101785
7273,72730,0.003782162,0.003782213,4.111045423,4.111101501
7274,72740,0.003782162,0.003782213,4.111045423,4.111101217
7275,72750,0.003782162,0.003782213,4.111045423,4.111100935
7276,72760,0.003782162,0.003782213,4.111045423,4.111100654
7277,72770,0.003782162,0.003782212,4.111045423,4.111100373
7278,72780,0.003782162,0.003782212,4.111045423,4.111100094
7279,72790,0.003782162,0.003782212,4.111045423,4.111099815
7280,72800,0.003782162,0.003782212,4.111045423,4.111099537
7281,72810,0.003782162,0.003782211,4.111045423,4.111099261
7282,72820,0.003782162,0.003782211,4.111045423,4.111098985
7283,72830,0.003782162,0.003782211,4.111045423,4.11109871
7284,72840,0.003782162,0.003782211,4.111045423,4.111098436
7285,72850,0.003782162,0.00378221,4.111045423,4.111098163
7286,72860,0.003782162,0.00378221,4.111045423,4.111097891
7287,72870,0.003782162,0.00378221,4.111045423,4.111097619
7288,72880,0.003782162,0.00378221,4.111045423,4.111097349
7289,72890,0.003782162,0.003782209,4.111045423,4.11109708
7290,72900,0.003782156,0.003782022,4.111038693,4.110893942
7291,72910,0.003782156,0.003782022,4.111038693,4.110893599
7292,72920,0.003782156,0.003782022,4.111038693,4.110893257
7293,72930,0.003782156,0.003782021,4.111038693,4.110892916
7294,72940,0.003782156,0.003782021,4.111038693,4.110892576
7295,72950,0.003782156,0.003782021,4.111038693,4.110892237
7296,72960,0.003782156,0.003782021,4.111038693,4.1108919
7297,72970,0.003782156,0.00378202,4.111038693,4.110891563
7298,72980,0.003782156,0.00378202,4.111038693,4.110891228
7299,72990,0.003782156,0.00378202,4.111038693,4.110890894
7300,73000,0.003782156,0.003782019,4.111038693,4.110890561
7301,73010,0.003782156,0.003782019,4.111038693,4.110890228
7302,73020,0.003782156,0.003782019,4.111038693,4.110889898
7303,73030,0.003782156,0.003782018,4.111038693,4.110889568
7304,73040,0.003782156,0.003782018,4.111038693,4.110889239
7305,73050,0.003782156,0.003782018,4.111038693,4.110888911
7306,73060,0.003782156,0.003782017,4.111038693,4.110888585
7307,73070,0.003782156,0.003782017,4.111038693,4.110888259
7308,73080,0.003782156,0.003782017,4.111038693,4.110887935
7309,73090,0.003782156,0.003782017,4.111038693,4.110887612
7310,73100,0.003782156,0.003782016,4.111038693,4.110887289
7311,73110,0.003782156,0.003782016,4.111038693,4.110886968
7312,73120,0.003782156,0.003782016,4.111038693,4.110886648
7313,73130,0.003782156,0.003782015,4.111038693,4.110886329
7314,73140,0.003782156,0.003782015,4.111038693,4.110886011
7315,73150,0.003782156,0.003782015,4.111038693,4.110885694
7316,73160,0.003782156,0.003782015,4.111038693,4.110885379
7317,73170,0.003782156,0.003782014,4.111038693,4.110885064
7318,73180,0.003782156,0.003782014,4.111038693,4.11088475
7319,73190,0.003782156,0.003782014,4.111038693,4.110884437
7320,73200,0.003782156,0.003782013,4.111038693,4.110884126
7321,73210,0.003782156,0.003782013,4.111038693,4.110883815
7322,73220,0.003782156,0.003782013,4.111038693,4.110883505
7323,73230,0.003782156,0.003782013,4.111038693,4.110883197
7324,73240,0.003782156,0.003782012,4.111038693,4.110882889
7325,73250,0.003782156,0.003782012,4.111038693,4.110882583
7326,73260,0.003782156,0.003782012,4.111038693,4.110882277
7327,73270,0.003782156,0.003782011,4.111038693,4.110881973
7328,73280,0.003782156,0.003782011,4.111038693,4.110881669
7329,73290,0.003782156,0.003782011,4.111038693,4.110881367
7330,73300,0.003782156,0.003782011,4.111038693,4.110881066
7331,73310,0.003782156,0.00378201,4.111038693,4.110880765
7332,73320,0.003782156,0.00378201,4.111038693,4.110880466
7333,73330,0.003782156,0.00378201,4.111038693,4.110880167
7334,73340,0.003782156,0.003782009,4.111038693,4.11087987
7335,73350,0.003782156,0.003782009,4.111038693,4.110879573
7336,73360,0.003782156,0.003782009,4.111038693,4.110879278
7337,73370,0.003782156,0.003782009,4.111038693,4.110878983
7338,73380,0.003782156,0.003782008,4.111038693,4.11087869
7339,73390,0.003782156,0.003782008,4.111038693,4.110878397
7340,73400,0.003782156,0.003782008,4.111038693,4.110878106
7341,73410,0.003782156,0.003782008,4.111038693,4.110877815
7342,73420,0.003782156,0.003782007,4.111038693,4.110877526
7343,73430,0.003782156,0.003782007,4.111038693,4.110877237
7344,73440,0.003782156,0.003782007,4.111038693,4.110876949
7345,73450,0.003782156,0.003782007,4.111038693,4.110876663
7346,73460,0.003782156,0.003782006,4.111038693,4.110876377
7347,73470,0.003782156,0.003782006,4.111038693,4.110876092
7348,73480,0.003782156,0.003782006,4.111038693,4.110875808
7349,73490,0.003782156,0.003782005,4.111038693,4.110875525
7350,73500,0.003782156,0.003782005,4.111038693,4.110875243
7351,73510,0.003782156,0.003782005,4.111038693,4.110874962
7352,73520,0.003782156,0.003782005,4.111038693,4.110874682
7353,73530,0.003782156,0.003782004,4.111038693,4.110874403
7354,73540,0.003782156,0.003782004,4.111038693,4.110874125
7355,73550,0.003782156,0.003782004,4.111038693,4.110873847
7356,73560,0.003782156,0.003782004,4.111038693,4.110873571
7357,73570,0.003782156,0.003782003,4.111038693,4.110873295
7358,73580,0.003782156,0.003782003,4.111038693,4.110873021
7359,73590,0.003782156,0.003782003,4.111038693,4.110872747
7360,73600,0.003782156,0.003782003,4.111038693,4.110872474
7361,73610,0.003782156,0.003782002,4.111038693,4.110872202
7362,73620,0.003782156,0.003782002,4.111038693,4.110871932
7363,73630,0.003782156,0.003782002,4.111038693,4.110871662
7364,73640,0.003782156,0.003782002,4.111038693,4.110871392
7365,73650,0.003782156,0.003782001,4.111038693,4.110871124
7366,73660,0.003782156,0.003782001,4.111038693,4.110870857
7367,73670,0.003782156,0.003782001,4.111038693,4.11087059
7368,73680,0.003782156,0.003782001,4.111038693,4.110870325
7369,73690,0.003782156,0.003782,4.111038693,4.11087006
7370,73700,0.003782156,0.003782,4.111038693,4.110869796
7371,73710,0.003782156,0.003782,4.111038693,4.110869533
7372,73720,0.003782156,0.003782,4.111038693,4.110869271
7373,73730,0.003782156,0.003781999,4.111038693,4.11086901
7374,73740,0.003782156,0.003781999,4.111038693,4.11086875
7375,73750,0.003782156,0.003781999,4.111038693,4.11086849
7376,73760,0.003782156,0.003781999,4.111038693,4.110868232
7377,73770,0.003782156,0.003781999,4.111038693,4.110867974
7378,73780,0.003782156,0.003781998,4.111038693,4.110867717
7379,73790,0.003782156,0.003781998,4.111038693,4.110867461
7380,73800,0.003791623,0.003791649,4.121329301,4.121357545
7381,73810,0.003791623,0.003791652,4.121329301,4.121361224
7382,73820,0.003791623,0.003791656,4.121329301,4.121364891
7383,73830,0.003791623,0.003791659,4.121329301,4.121368545
7384,73840,0.003791623,0.003791662,4.121329301,4.121372187
7385,73850,0.003791623,0.003791666,4.121329301,4.121375817
7386,73860,0.003791623,0.003791669,4.121329301,4.121379435
7387,73870,0.003791623,0.003791672,4.121329301,4.12138304
7388,73880,0.003791623,0.003791676,4.121329301,4.121386634
7389,73890,0.003791623,0.003791679,4.121329301,4.121390215
7390,73900,0.003791623,0.003791682,4.121329301,4.121393785
7391,73910,0.003791623,0.003791686,4.121329301,4.121397342
7392,73920,0.003791623,0.003791689,4.121329301,4.121400888
7393,73930,0.003791623,0.003791692,4.121329301,4.121404422
7394,73940,0.003791623,0.003791695,4.121329301,4.121407944
7395,73950,0.003791623,0.003791699,4.121329301,4.121411454
7396,73960,0.003791623,0.003791702,4.121329301,4.121414952
7397,73970,0.003791623,0.003791705,4.121329301,4.121418439
7398,73980,0.003791623,0.003791708,4.121329301,4.121421914
7399,73990,0.003791623,0.003791711,4.121329301,4.121425377
7400,74000,0.003791623,0.003791715,4.121329301,4.121428829
7401,74010,0.003791623,0.003791718,4.121329301,4.121432269
7402,74020,0.003791623,0.003791721,4.121329301,4.121435698
7403,74030,0.003791623,0.003791724,4.121329301,4.121439115
7404,74040,0.003791623,0.003791727,4.121329301,4.121442521
7405,74050,0.003791623,0.00379173,4.121329301,4.121445915
7406,74060,0.003791623,0.003791733,4.121329301,4.121449298
7407,74070,0.003791623,0.003791736,4.121329301,4.12145267
7408,74080,0.003791623,0.00379174,4.121329301,4.12145603
7409,74090,0.003791623,0.003791743,4.121329301,4.12145938
7410,74100,0.003791623,0.003791746,4.121329301,4.121462718
7411,74110,0.003791623,0.003791749,4.121329301,4.121466044
7412,74120,0.003791623,0.003791752,4.121329301,4.12146936
7413,74130,0.003791623,0.003791755,4.121329301,4.121472665
7414,74140,0.003791623,0.003791758,4.121329301,4.121475958
7415,74150,0.003791623,0.003791761,4.121329301,4.121479241
7416,74160,0.003791623,0.003791764,4.121329301,4.121482512
7417,74170,0.003791623,0.003791767,4.121329301,4.121485773
7418,74180,0.003791623,0.00379177,4.121329301,4.121489022
7419,74190,0.003791623,0.003791773,4.121329301,4.121492261
7420,74200,0.003791623,0.003791776,4.121329301,4.121495489
7421,74210,0.003791623,0.003791779,4.121329301,4.121498706
7422,74220,0.003791623,0.003791782,4.121329301,4.121501912
7423,74230,0.003791623,0.003791785,4.121329301,4.121505108
7424,74240,0.003791623,0.003791788,4.121329301,4.121508293
7425,74250,0.003791623,0.003791791,4.121329301,4.121511467
7426,74260,0.003791623,0.003791793,4.121329301,4.121514631
7427,74270,0.003791623,0.003791796,4.121329301,4.121517784
7428,74280,0.003791623,0.003791799,4.121329301,4.121520927
7429,74290,0.003791623,0.003791802,4.121329301,4.121524059
7430,74300,0.003791623,0.003791805,4.121329301,4.12152718
7431,74310,0.003791623,0.003791808,4.121329301,4.121530291
7432,74320,0.003791623,0.003791811,4.121329301,4.121533392
7433,74330,0.003791623,0.003791814,4.121329301,4.121536482
7434,74340,0.003791623,0.003791816,4.121329301,4.121539562
7435,74350,0.003791623,0.003791819,4.121329301,4.121542632
7436,74360,0.003791623,0.003791822,4.121329301,4.121545691
7437,74370,0.003791623,0.003791825,4.121329301,4.12154874
7438,74380,0.003791623,0.003791828,4.121329301,4.121551779
7439,74390,0.003791623,0.00379183,4.121329301,4.121554808
7440,74400,0.003791623,0.003791833,4.121329301,4.121557827
7441,74410,0.003791623,0.003791836,4.121329301,4.121560835
7442,74420,0.003791623,0.003791839,4.121329301,4.121563834
7443,74430,0.003791623,0.003791841,4.121329301,4.121566822
7444,74440,0.003791623,0.003791844,4.121329301,4.1215698
7445,74450,0.003791623,0.003791847,4.121329301,4.121572769
7446,74460,0.003791623,0.00379185,4.121329301,4.121575728
7447,74470,0.003791623,0.003791852,4.121329301,4.121578676
7448,74480,0.003791623,0.003791855,4.121329301,4.121581615
7449,74490,0.003791623,0.003791858,4.121329301,4.121584544
7450,74500,0.003791623,0.00379186,4.121329301,4.121587463
7451,74510,0.003791623,0.003791863,4.121329301,4.121590372
7452,74520,0.003791623,0.003791866,4.121329301,4.121593272
7453,74530,0.003791623,0.003791868,4.121329301,4.121596162
7454,74540,0.003791623,0.003791871,4.121329301,4.121599042
7455,74550,0.003791623,0.003791874,4.121329301,4.121601913
7456,74560,0.003791623,0.003791876,4.121329301,4.121604774
7457,74570,0.003791623,0.003791879,4.121329301,4.121607626
7458,74580,0.003791623,0.003791882,4.121329301,4.121610468
7459,74590,0.003791623,0.003791884,4.121329301,4.1216133
7460,74600,0.003791623,0.003791887,4.121329301,4.121616123
7461,74610,0.003791623,0.003791889,4.121329301,4.121618937
7462,74620,0.003791623,0.003791892,4.121329301,4.121621741
7463,74630,0.003791623,0.003791895,4.121329301,4.121624535
7464,74640,0.003791623,0.003791897,4.121329301,4.121627321
7465,74650,0.003791623,0.0037919,4.121329301,4.121630097
7466,74660,0.003791623,0.003791902,4.121329301,4.121632864
7467,74670,0.003791623,0.003791905,4.121329301,4.121635621
7468,74680,0.003791623,0.003791907,4.121329301,4.12163837
7469,74690,0.003791623,0.00379191,4.121329301,4.121641109
7470,74700,0.003791625,0.003791996,4.121331133,4.121735047
7471,74710,0.003791625,0.003791999,4.121331133,4.121737802
7472,74720,0.003791625,0.003792001,4.121331133,4.121740548
7473,74730,0.003791625,0.003792004,4.121331133,4.121743284
7474,74740,0.003791625,0.003792006,4.121331133,4.121746012
7475,74750,0.003791625,0.003792009,4.121331133,4.12174873
7476,74760,0.003791625,0.003792011,4.121331133,4.12175144
7477,74770,0.003791625,0.003792014,4.121331133,4.12175414
7478,74780,0.003791625,0.003792016,4.121331133,4.121756831
7479,74790,0.003791625,0.003792019,4.121331133,4.121759514
7480,74800,0.003791625,0.003792021,4.121331133,4.121762187
7481,74810,0.003791625,0.003792024,4.121331133,4.121764852
7482,74820,0.003791625,0.003792026,4.121331133,4.121767507
7483,74830,0.003791625,0.003792029,4.121331133,4.121770154
7484,74840,0.003791625,0.003792031,4.121331133,4.121772791
7485,74850,0.003791625,0.003792033,4.121331133,4.12177542
7486,74860,0.003791625,0.003792036,4.121331133,4.12177804
7487,74870,0.003791625,0.003792038,4.121331133,4.121780652
7488,74880,0.003791625,0.003792041,4.121331133,4.121783254
7489,74890,0.003791625,0.003792043,4.121331133,4.121785848
7490,74900,0.003791625,0.003792045,4.121331133,4.121788434
7491,74910,0.003791625,0.003792048,4.121331133,4.12179101
7492,74920,0.003791625,0.00379205,4.121331133,4.121793578
7493,74930,0.003791625,0.003792052,4.121331133,4.121796138
7494,74940,0.003791625,0.003792055,4.121331133,4.121798689
7495,74950,0.003791625,0.003792057,4.121331133,4.121801231
7496,74960,0.003791625,0.003792059,4.121331133,4.121803765
7497,74970,0.003791625,0.003792062,4.121331133,4.12180629
7498,74980,0.003791625,0.003792064,4.121331133,4.121808807
7499,74990,0.003791625,0.003792066,4.121331133,4.121811316
7500,75000,0.003791625,0.003792069,4.121331133,4.121813816
7501,75010,0.003791625,0.003792071,4.121331133,4.121816308
7502,75020,0.003791625,0.003792073,4.121331133,4.121818791
7503,75030,0.003791625,0.003792076,4.121331133,4.121821266
7504,75040,0.003791625,0.003792078,4.121331133,4.121823733
7505,75050,0.003791625,0.00379208,4.121331133,4.121826192
7506,75060,0.003791625,0.003792082,4.121331133,4.121828642
7507,75070,0.003791625,0.003792085,4.121331133,4.121831084
7508,75080,0.003791625,0.003792087,4.121331133,4.121833518
7509,75090,0.003791625,0.003792089,4.121331133,4.121835944
7510,75100,0.003791625,0.003792091,4.121331133,4.121838362
7511,75110,0.003791625,0.003792094,4.121331133,4.121840772
7512,75120,0.003791625,0.003792096,4.121331133,4.121843173
7513,75130,0.003791625,0.003792098,4.121331133,4.121845567
7514,75140,0.003791625,0.0037921,4.121331133,4.121847953
7515,75150,0.003791625,0.003792102,4.121331133,4.12185033
7516,75160,0.003791625,0.003792104,4.121331133,4.1218527
7517,75170,0.003791625,0.003792107,4.121331133,4.121855062
7518,75180,0.003791625,0.003792109,4.121331133,4.121857416
7519,75190,0.003791625,0.003792111,4.121331133,4.121859762
7520,75200,0.003791625,0.003792113,4.121331133,4.1218621
7521,75210,0.003791625,0.003792115,4.121331133,4.12186443
7522,75220,0.003791625,0.003792117,4.121331133,4.121866753
7523,75230,0.003791625,0.00379212,4.121331133,4.121869067
7524,75240,0.003791625,0.003792122,4.121331133,4.121871375
7525,75250,0.003791625,0.003792124,4.121331133,4.121873674
7526,75260,0.003791625,0.003792126,4.121331133,4.121875966
7527,75270,0.003791625,0.003792128,4.121331133,4.12187825
7528,75280,0.003791625,0.00379213,4.121331133,4.121880526
7529,75290,0.003791625,0.003792132,4.121331133,4.121882795
7530,75300,0.003791625,0.003792134,4.121331133,4.121885056
7531,75310,0.003791625,0.003792136,4.121331133,4.12188731
7532,75320,0.003791625,0.003792138,4.121331133,4.121889556
7533,75330,0.003791625,0.00379214,4.121331133,4.121891794
7534,75340,0.003791625,0.003792143,4.121331133,4.121894025
7535,75350,0.003791625,0.003792145,4.121331133,4.121896249
7536,75360,0.003791625,0.003792147,4.121331133,4.121898465
7537,75370,0.003791625,0.003792149,4.121331133,4.121900674
7538,75380,0.003791625,0.003792151,4.121331133,4.121902876
7539,75390,0.003791625,0.003792153,4.121331133,4.12190507
7540,75400,0.003791625,0.003792155,4.121331133,4.121907256
7541,75410,0.003791625,0.003792157,4.121331133,4.121909436
7542,75420,0.003791625,0.003792159,4.121331133,4.121911608
7543,75430,0.003791625,0.003792161,4.121331133,4.121913773
7544,75440,0.003791625,0.003792163,4.121331133,4.121915931
7545,75450,0.003791625,0.003792165,4.121331133,4.121918081
7546,75460,0.003791625,0.003792167,4.121331133,4.121920224
7547,75470,0.003791625,0.003792169,4.121331133,4.12192236
7548,75480,0.003791625,0.003792171,4.121331133,4.121924489
