,time,modelA,modelB,modelC
7528,75280,4.11175842,4.022293768,4.087562193
7529,75290,4.11175842,4.022293768,4.087562193
7530,75300,4.11175842,4.022293768,4.087562193
7531,75310,4.11175842,4.022293768,4.087562193
7532,75320,4.11175842,4.022293768,4.087562193
7533,75330,4.11175842,4.022293768,4.087562193
7534,75340,4.11175842,4.022293768,4.087562193
7535,75350,4.11175842,4.022293768,4.087562193
7536,75360,4.11175842,4.022293768,4.087562193
7537,75370,4.11175842,4.022293768,4.087562193
7538,75380,4.11175842,4.022293768,4.087562193
7539,75390,4.11175842,4.022293768,4.087562193
7540,75400,4.11175842,4.022293768,4.087562193
7541,75410,4.11175842,4.022293768,4.087562193
7542,75420,4.11175842,4.022293768,4.087562193
7543,75430,4.11175842,4.022293768,4.087562193
7544,75440,4.11175842,4.022293768,4.087562193
7545,75450,4.11175842,4.022293768,4.087562193
7546,75460,4.11175842,4.022293768,4.087562193
7547,75470,4.11175842,4.022293768,4.087562193
7548,75480,4.11175842,4.022293768,4.087562193
7549,75490,4.11175842,4.022293768,4.087562193
7550,75500,4.11175842,4.022293768,4.087562193
7551,75510,4.11175842,4.022293768,4.087562193
7552,75520,4.11175842,4.022293768,4.087562193
7553,75530,4.11175842,4.022293768,4.087562193
7554,75540,4.11175842,4.022293768,4.087562193
7555,75550,4.11175842,4.022293768,4.087562193
7556,75560,4.11175842,4.022293768,4.087562193
7557,75570,4.11175842,4.022293768,4.087562193
7558,75580,4.11175842,4.022293768,4.087562193
7559,75590,4.11175842,4.022293768,4.087562193
7560,75600,4.115641682,4.008080892,4.073813128
7561,75610,4.115641682,4.008080892,4.073813128
7562,75620,4.115641682,4.008080892,4.073813128
7563,75630,4.115641682,4.008080892,4.073813128
7564,75640,4.115641682,4.008080892,4.073813128
7565,75650,4.115641682,4.008080892,4.073813128
7566,75660,4.115641682,4.008080892,4.073813128
7567,75670,4.115641682,4.008080892,4.073813128
7568,75680,4.115641682,4.008080892,4.073813128
7569,75690,4.115641682,4.008080892,4.073813128
7570,75700,4.115641682,4.008080892,4.073813128
7571,75710,4.115641682,4.008080892,4.073813128
7572,75720,4.115641682,4.008080892,4.073813128
7573,75730,4.115641682,4.008080892,4.073813128
7574,75740,4.115641682,4.008080892,4.073813128
7575,75750,4.115641682,4.008080892,4.073813128
7576,75760,4.115641682,4.008080892,4.073813128
7577,75770,4.115641682,4.008080892,4.073813128
7578,75780,4.115641682,4.008080892,4.073813128
7579,75790,4.115641682,4.008080892,4.073813128
7580,75800,4.115641682,4.008080892,4.073813128
7581,75810,4.115641682,4.008080892,4.073813128
7582,75820,4.115641682,4.008080892,4.073813128
7583,75830,4.115641682,4.008080892,4.073813128
7584,75840,4.115641682,4.008080892,4.073813128
7585,75850,4.115641682,4.008080892,4.073813128
7586,75860,4.115641682,4.008080892,4.073813128
7587,75870,4.115641682,4.008080892,4.073813128
7588,75880,4.115641682,4.008080892,4.073813128
7589,75890,4.115641682,4.008080892,4.073813128
7590,75900,4.115641682,4.008080892,4.073813128
7591,75910,4.115641682,4.008080892,4.073813128
7592,75920,4.115641682,4.008080892,4.073813128
7593,75930,4.115641682,4.008080892,4.073813128
7594,75940,4.115641682,4.008080892,4.073813128
7595,75950,4.115641682,4.008080892,4.073813128
7596,75960,4.115641682,4.008080892,4.073813128
7597,75970,4.115641682,4.008080892,4.073813128
7598,75980,4.115641682,4.008080892,4.073813128
7599,75990,4.115641682,4.008080892,4.073813128
7600,76000,4.115641682,4.008080892,4.073813128
7601,76010,4.115641682,4.008080892,4.073813128
7602,76020,4.115641682,4.008080892,4.073813128
7603,76030,4.115641682,4.008080892,4.073813128
7604,76040,4.115641682,4.008080892,4.073813128
7605,76050,4.115641682,4.008080892,4.073813128
7606,76060,4.115641682,4.008080892,4.073813128
7607,76070,4.115641682,4.008080892,4.073813128
7608,76080,4.115641682,4.008080892,4.073813128
7609,76090,4.115641682,4.008080892,4.073813128
7610,76100,4.115641682,4.008080892,4.073813128
7611,76110,4.115641682,4.008080892,4.073813128
7612,76120,4.115641682,4.008080892,4.073813128
7613,76130,4.115641682,4.008080892,4.073813128
7614,76140,4.115641682,4.008080892,4.073813128
7615,76150,4.115641682,4.008080892,4.073813128
7616,76160,4.115641682,4.008080892,4.073813128
7617,76170,4.115641682,4.008080892,4.073813128
7618,76180,4.115641682,4.008080892,4.073813128
7619,76190,4.115641682,4.008080892,4.073813128
7620,76200,4.115641682,4.008080892,4.073813128
7621,76210,4.115641682,4.008080892,4.073813128
7622,76220,4.115641682,4.008080892,4.073813128
7623,76230,4.115641682,4.008080892,4.073813128
7624,76240,4.115641682,4.008080892,4.073813128
7625,76250,4.115641682,4.008080892,4.073813128
7626,76260,4.115641682,4.008080892,4.073813128
7627,76270,4.115641682,4.008080892,4.073813128
7628,76280,4.115641682,4.008080892,4.073813128
7629,76290,4.115641682,4.008080892,4.073813128
7630,76300,4.115641682,4.008080892,4.073813128
7631,76310,4.115641682,4.008080892,4.073813128
7632,76320,4.115641682,4.008080892,4.073813128
7633,76330,4.115641682,4.008080892,4.073813128
7634,76340,4.115641682,4.008080892,4.073813128
7635,76350,4.115641682,4.008080892,4.073813128
7636,76360,4.115641682,4.008080892,4.073813128
7637,76370,4.115641682,4.008080892,4.073813128
7638,76380,4.115641682,4.008080892,4.073813128
7639,76390,4.115641682,4.008080892,4.073813128
7640,76400,4.115641682,4.008080892,4.073813128
7641,76410,4.115641682,4.008080892,4.073813128
7642,76420,4.115641682,4.008080892,4.073813128
7643,76430,4.115641682,4.008080892,4.073813128
7644,76440,4.115641682,4.008080892,4.073813128
7645,76450,4.115641682,4.008080892,4.073813128
7646,76460,4.115641682,4.008080892,4.073813128
7647,76470,4.115641682,4.008080892,4.073813128
7648,76480,4.115641682,4.008080892,4.073813128
7649,76490,4.115641682,4.008080892,4.073813128
7650,76500,4.094249581,3.982750851,4.025318766
7651,76510,4.094249581,3.982750851,4.025318766
7652,76520,4.094249581,3.982750851,4.025318766
7653,76530,4.094249581,3.982750851,4.025318766
7654,76540,4.094249581,3.982750851,4.025318766
7655,76550,4.094249581,3.982750851,4.025318766
7656,76560,4.094249581,3.982750851,4.025318766
7657,76570,4.094249581,3.982750851,4.025318766
7658,76580,4.094249581,3.982750851,4.025318766
7659,76590,4.094249581,3.982750851,4.025318766
7660,76600,4.094249581,3.982750851,4.025318766
7661,76610,4.094249581,3.982750851,4.025318766
7662,76620,4.094249581,3.982750851,4.025318766
7663,76630,4.094249581,3.982750851,4.025318766
7664,76640,4.094249581,3.982750851,4.025318766
7665,76650,4.094249581,3.982750851,4.025318766
7666,76660,4.094249581,3.982750851,4.025318766
7667,76670,4.094249581,3.982750851,4.025318766
7668,76680,4.094249581,3.982750851,4.025318766
7669,76690,4.094249581,3.982750851,4.025318766
7670,76700,4.094249581,3.982750851,4.025318766
7671,76710,4.094249581,3.982750851,4.025318766
7672,76720,4.094249581,3.982750851,4.025318766
7673,76730,4.094249581,3.982750851,4.025318766
7674,76740,4.094249581,3.982750851,4.025318766
7675,76750,4.094249581,3.982750851,4.025318766
7676,76760,4.094249581,3.982750851,4.025318766
7677,76770,4.094249581,3.982750851,4.025318766
7678,76780,4.094249581,3.982750851,4.025318766
7679,76790,4.094249581,3.982750851,4.025318766
7680,76800,4.094249581,3.982750851,4.025318766
7681,76810,4.094249581,3.982750851,4.025318766
7682,76820,4.094249581,3.982750851,4.025318766
7683,76830,4.094249581,3.982750851,4.025318766
7684,76840,4.094249581,3.982750851,4.025318766
7685,76850,4.094249581,3.982750851,4.025318766
7686,76860,4.094249581,3.982750851,4.025318766
7687,76870,4.094249581,3.982750851,4.025318766
7688,76880,4.094249581,3.982750851,4.025318766
7689,76890,4.094249581,3.982750851,4.025318766
7690,76900,4.094249581,3.982750851,4.025318766
7691,76910,4.094249581,3.982750851,4.025318766
7692,76920,4.094249581,3.982750851,4.025318766
7693,76930,4.094249581,3.982750851,4.025318766
7694,76940,4.094249581,3.982750851,4.025318766
7695,76950,4.094249581,3.982750851,4.025318766
7696,76960,4.094249581,3.982750851,4.025318766
7697,76970,4.094249581,3.982750851,4.025318766
7698,76980,4.094249581,3.982750851,4.025318766
7699,76990,4.094249581,3.982750851,4.025318766
7700,77000,4.094249581,3.982750851,4.025318766
7701,77010,4.094249581,3.982750851,4.025318766
7702,77020,4.094249581,3.982750851,4.025318766
7703,77030,4.094249581,3.982750851,4.025318766
7704,77040,4.094249581,3.982750851,4.025318766
7705,77050,4.094249581,3.982750851,4.025318766
7706,77060,4.094249581,3.982750851,4.025318766
7707,77070,4.094249581,3.982750851,4.025318766
7708,77080,4.094249581,3.982750851,4.025318766
7709,77090,4.094249581,3.982750851,4.025318766
7710,77100,4.094249581,3.982750851,4.025318766
7711,77110,4.094249581,3.982750851,4.025318766
7712,77120,4.094249581,3.982750851,4.025318766
7713,77130,4.094249581,3.982750851,4.025318766
7714,77140,4.094249581,3.982750851,4.025318766
7715,77150,4.094249581,3.982750851,4.025318766
7716,77160,4.094249581,3.982750851,4.025318766
7717,77170,4.094249581,3.982750851,4.025318766
7718,77180,4.094249581,3.982750851,4.025318766
7719,77190,4.094249581,3.982750851,4.025318766
7720,77200,4.094249581,3.982750851,4.025318766
7721,77210,4.094249581,3.982750851,4.025318766
7722,77220,4.094249581,3.982750851,4.025318766
7723,77230,4.094249581,3.982750851,4.025318766
7724,77240,4.094249581,3.982750851,4.025318766
7725,77250,4.094249581,3.982750851,4.025318766
7726,77260,4.094249581,3.982750851,4.025318766
7727,77270,4.094249581,3.982750851,4.025318766
7728,77280,4.094249581,3.982750851,4.025318766
7729,77290,4.094249581,3.982750851,4.025318766
7730,77300,4.094249581,3.982750851,4.025318766
7731,77310,4.094249581,3.982750851,4.025318766
7732,77320,4.094249581,3.982750851,4.025318766
7733,77330,4.094249581,3.982750851,4.025318766
7734,77340,4.094249581,3.982750851,4.025318766
7735,77350,4.094249581,3.982750851,4.025318766
7736,77360,4.094249581,3.982750851,4.025318766
7737,77370,4.094249581,3.982750851,4.025318766
7738,77380,4.094249581,3.982750851,4.025318766
7739,77390,4.094249581,3.982750851,4.025318766
7740,77400,4.098676887,4.000951017,4.052583981
7741,77410,4.098676887,4.000951017,4.052583981
7742,77420,4.098676887,4.000951017,4.052583981
7743,77430,4.098676887,4.000951017,4.052583981
7744,77440,4.098676887,4.000951017,4.052583981
7745,77450,4.098676887,4.000951017,4.052583981
7746,77460,4.098676887,4.000951017,4.052583981
7747,77470,4.098676887,4.000951017,4.052583981
7748,77480,4.098676887,4.000951017,4.052583981
7749,77490,4.098676887,4.000951017,4.052583981
7750,77500,4.098676887,4.000951017,4.052583981
7751,77510,4.098676887,4.000951017,4.052583981
7752,77520,4.098676887,4.000951017,4.052583981
7753,77530,4.098676887,4.000951017,4.052583981
7754,77540,4.098676887,4.000951017,4.052583981
7755,77550,4.098676887,4.000951017,4.052583981
7756,77560,4.098676887,4.000951017,4.052583981
7757,77570,4.098676887,4.000951017,4.052583981
7758,77580,4.098676887,4.000951017,4.052583981
7759,77590,4.098676887,4.000951017,4.052583981
7760,77600,4.098676887,4.000951017,4.052583981
7761,77610,4.098676887,4.000951017,4.052583981
7762,77620,4.098676887,4.000951017,4.052583981
7763,77630,4.098676887,4.000951017,4.052583981
7764,77640,4.098676887,4.000951017,4.052583981
7765,77650,4.098676887,4.000951017,4.052583981
7766,77660,4.098676887,4.000951017,4.052583981
7767,77670,4.098676887,4.000951017,4.052583981
7768,77680,4.098676887,4.000951017,4.052583981
7769,77690,4.098676887,4.000951017,4.052583981
7770,77700,4.098676887,4.000951017,4.052583981
7771,77710,4.098676887,4.000951017,4.052583981
7772,77720,4.098676887,4.000951017,4.052583981
7773,77730,4.098676887,4.000951017,4.052583981
7774,77740,4.098676887,4.000951017,4.052583981
7775,77750,4.098676887,4.000951017,4.052583981
7776,77760,4.098676887,4.000951017,4.052583981
7777,77770,4.098676887,4.000951017,4.052583981
7778,77780,4.098676887,4.000951017,4.052583981
7779,77790,4.098676887,4.000951017,4.052583981
7780,77800,4.098676887,4.000951017,4.052583981
7781,77810,4.098676887,4.000951017,4.052583981
7782,77820,4.098676887,4.000951017,4.052583981
7783,77830,4.098676887,4.000951017,4.052583981
7784,77840,4.098676887,4.000951017,4.052583981
7785,77850,4.098676887,4.000951017,4.052583981
7786,77860,4.098676887,4.000951017,4.052583981
7787,77870,4.098676887,4.000951017,4.052583981
7788,77880,4.098676887,4.000951017,4.052583981
7789,77890,4.098676887,4.000951017,4.052583981
7790,77900,4.098676887,4.000951017,4.052583981
7791,77910,4.098676887,4.000951017,4.052583981
7792,77920,4.098676887,4.000951017,4.052583981
7793,77930,4.098676887,4.000951017,4.052583981
7794,77940,4.098676887,4.000951017,4.052583981
7795,77950,4.098676887,4.000951017,4.052583981
7796,77960,4.098676887,4.000951017,4.052583981
7797,77970,4.098676887,4.000951017,4.052583981
7798,77980,4.098676887,4.000951017,4.052583981
7799,77990,4.098676887,4.000951017,4.052583981
7800,78000,4.098676887,4.000951017,4.052583981
7801,78010,4.098676887,4.000951017,4.052583981
7802,78020,4.098676887,4.000951017,4.052583981
7803,78030,4.098676887,4.000951017,4.052583981
7804,78040,4.098676887,4.000951017,4.052583981
7805,78050,4.098676887,4.000951017,4.052583981
7806,78060,4.098676887,4.000951017,4.052583981
7807,78070,4.098676887,4.000951017,4.052583981
7808,78080,4.098676887,4.000951017,4.052583981
7809,78090,4.098676887,4.000951017,4.052583981
7810,78100,4.098676887,4.000951017,4.052583981
7811,78110,4.098676887,4.000951017,4.052583981
7812,78120,4.098676887,4.000951017,4.052583981
7813,78130,4.098676887,4.000951017,4.052583981
7814,78140,4.098676887,4.000951017,4.052583981
7815,78150,4.098676887,4.000951017,4.052583981
7816,78160,4.098676887,4.000951017,4.052583981
7817,78170,4.098676887,4.000951017,4.052583981
7818,78180,4.098676887,4.000951017,4.052583981
7819,78190,4.098676887,4.000951017,4.052583981
7820,78200,4.098676887,4.000951017,4.052583981
7821,78210,4.098676887,4.000951017,4.052583981
7822,78220,4.098676887,4.000951017,4.052583981
7823,78230,4.098676887,4.000951017,4.052583981
7824,78240,4.098676887,4.000951017,4.052583981
7825,78250,4.098676887,4.000951017,4.052583981
7826,78260,4.098676887,4.000951017,4.052583981
7827,78270,4.098676887,4.000951017,4.052583981
7828,78280,4.098676887,4.000951017,4.052583981
7829,78290,4.098676887,4.000951017,4.052583981
7830,78300,4.079188892,3.977795209,4.011008091
7831,78310,4.079188892,3.977795209,4.011008091
7832,78320,4.079188892,3.977795209,4.011008091
7833,78330,4.079188892,3.977795209,4.011008091
7834,78340,4.079188892,3.977795209,4.011008091
7835,78350,4.079188892,3.977795209,4.011008091
7836,78360,4.079188892,3.977795209,4.011008091
7837,78370,4.079188892,3.977795209,4.011008091
7838,78380,4.079188892,3.977795209,4.011008091
7839,78390,4.079188892,3.977795209,4.011008091
7840,78400,4.079188892,3.977795209,4.011008091
7841,78410,4.079188892,3.977795209,4.011008091
7842,78420,4.079188892,3.977795209,4.011008091
7843,78430,4.079188892,3.977795209,4.011008091
7844,78440,4.079188892,3.977795209,4.011008091
7845,78450,4.079188892,3.977795209,4.011008091
7846,78460,4.079188892,3.977795209,4.011008091
7847,78470,4.079188892,3.977795209,4.011008091
7848,78480,4.079188892,3.977795209,4.011008091
7849,78490,4.079188892,3.977795209,4.011008091
7850,78500,4.079188892,3.977795209,4.011008091
7851,78510,4.079188892,3.977795209,4.011008091
7852,78520,4.079188892,3.977795209,4.011008091
7853,78530,4.079188892,3.977795209,4.011008091
7854,78540,4.079188892,3.977795209,4.011008091
7855,78550,4.079188892,3.977795209,4.011008091
7856,78560,4.079188892,3.977795209,4.011008091
7857,78570,4.079188892,3.977795209,4.011008091
7858,78580,4.079188892,3.977795209,4.011008091
7859,78590,4.079188892,3.977795209,4.011008091
7860,78600,4.079188892,3.977795209,4.011008091
7861,78610,4.079188892,3.977795209,4.011008091
7862,78620,4.079188892,3.977795209,4.011008091
7863,78630,4.079188892,3.977795209,4.011008091
7864,78640,4.079188892,3.977795209,4.011008091
7865,78650,4.079188892,3.977795209,4.011008091
7866,78660,4.079188892,3.977795209,4.011008091
7867,78670,4.079188892,3.977795209,4.011008091
7868,78680,4.079188892,3.977795209,4.011008091
7869,78690,4.079188892,3.977795209,4.011008091
7870,78700,4.079188892,3.977795209,4.011008091
7871,78710,4.079188892,3.977795209,4.011008091
7872,78720,4.079188892,3.977795209,4.011008091
7873,78730,4.079188892,3.977795209,4.011008091
7874,78740,4.079188892,3.977795209,4.011008091
7875,78750,4.079188892,3.977795209,4.011008091
7876,78760,4.079188892,3.977795209,4.011008091
7877,78770,4.079188892,3.977795209,4.011008091
7878,78780,4.079188892,3.977795209,4.011008091
7879,78790,4.079188892,3.977795209,4.011008091
7880,78800,4.079188892,3.977795209,4.011008091
7881,78810,4.079188892,3.977795209,4.011008091
7882,78820,4.079188892,3.977795209,4.011008091
7883,78830,4.079188892,3.977795209,4.011008091
7884,78840,4.079188892,3.977795209,4.011008091
7885,78850,4.079188892,3.977795209,4.011008091
7886,78860,4.079188892,3.977795209,4.011008091
7887,78870,4.079188892,3.977795209,4.011008091
7888,78880,4.079188892,3.977795209,4.011008091
7889,78890,4.079188892,3.977795209,4.011008091
7890,78900,4.079188892,3.977795209,4.011008091
7891,78910,4.079188892,3.977795209,4.011008091
7892,78920,4.079188892,3.977795209,4.011008091
7893,78930,4.079188892,3.977795209,4.011008091
7894,78940,4.079188892,3.977795209,4.011008091
7895,78950,4.079188892,3.977795209,4.011008091
7896,78960,4.079188892,3.977795209,4.011008091
7897,78970,4.079188892,3.977795209,4.011008091
7898,78980,4.079188892,3.977795209,4.011008091
7899,78990,4.079188892,3.977795209,4.011008091
7900,79000,4.079188892,3.977795209,4.011008091
7901,79010,4.079188892,3.977795209,4.011008091
7902,79020,4.079188892,3.977795209,4.011008091
7903,79030,4.079188892,3.977795209,4.011008091
7904,79040,4.079188892,3.977795209,4.011008091
7905,79050,4.079188892,3.977795209,4.011008091
7906,79060,4.079188892,3.977795209,4.011008091
7907,79070,4.079188892,3.977795209,4.011008091
7908,79080,4.079188892,3.977795209,4.011008091
7909,79090,4.079188892,3.977795209,4.011008091
7910,79100,4.079188892,3.977795209,4.011008091
7911,79110,4.079188892,3.977795209,4.011008091
7912,79120,4.079188892,3.977795209,4.011008091
7913,79130,4.079188892,3.977795209,4.011008091
7914,79140,4.079188892,3.977795209,4.011008091
7915,79150,4.079188892,3.977795209,4.011008091
7916,79160,4.079188892,3.977795209,4.011008091
7917,79170,4.079188892,3.977795209,4.011008091
7918,79180,4.079188892,3.977795209,4.011008091
7919,79190,4.079188892,3.977795209,4.011008091
7920,79200,4.083222182,3.979374339,4.015834311
7921,79210,4.083222182,3.979374339,4.015834311
7922,79220,4.083222182,3.979374339,4.015834311
7923,79230,4.083222182,3.979374339,4.015834311
7924,79240,4.083222182,3.979374339,4.015834311
7925,79250,4.083222182,3.979374339,4.015834311
7926,79260,4.083222182,3.979374339,4.015834311
7927,79270,4.083222182,3.979374339,4.015834311
7928,79280,4.083222182,3.979374339,4.015834311
7929,79290,4.083222182,3.979374339,4.015834311
7930,79300,4.083222182,3.979374339,4.015834311
7931,79310,4.083222182,3.979374339,4.015834311
7932,79320,4.083222182,3.979374339,4.015834311
7933,79330,4.083222182,3.979374339,4.015834311
7934,79340,4.083222182,3.979374339,4.015834311
7935,79350,4.083222182,3.979374339,4.015834311
7936,79360,4.083222182,3.979374339,4.015834311
7937,79370,4.083222182,3.979374339,4.015834311
7938,79380,4.083222182,3.979374339,4.015834311
7939,79390,4.083222182,3.979374339,4.015834311
7940,79400,4.083222182,3.979374339,4.015834311
7941,79410,4.083222182,3.979374339,4.015834311
7942,79420,4.083222182,3.979374339,4.015834311
7943,79430,4.083222182,3.979374339,4.015834311
7944,79440,4.083222182,3.979374339,4.015834311
7945,79450,4.083222182,3.979374339,4.015834311
7946,79460,4.083222182,3.979374339,4.015834311
7947,79470,4.083222182,3.979374339,4.015834311
7948,79480,4.083222182,3.979374339,4.015834311
7949,79490,4.083222182,3.979374339,4.015834311
7950,79500,4.083222182,3.979374339,4.015834311
7951,79510,4.083222182,3.979374339,4.015834311
7952,79520,4.083222182,3.979374339,4.015834311
7953,79530,4.083222182,3.979374339,4.015834311
7954,79540,4.083222182,3.979374339,4.015834311
7955,79550,4.083222182,3.979374339,4.015834311
7956,79560,4.083222182,3.979374339,4.015834311
7957,79570,4.083222182,3.979374339,4.015834311
7958,79580,4.083222182,3.979374339,4.015834311
7959,79590,4.083222182,3.979374339,4.015834311
7960,79600,4.083222182,3.979374339,4.015834311
7961,79610,4.083222182,3.979374339,4.015834311
7962,79620,4.083222182,3.979374339,4.015834311
7963,79630,4.083222182,3.979374339,4.015834311
7964,79640,4.083222182,3.979374339,4.015834311
7965,79650,4.083222182,3.979374339,4.015834311
7966,79660,4.083222182,3.979374339,4.015834311
7967,79670,4.083222182,3.979374339,4.015834311
7968,79680,4.083222182,3.979374339,4.015834311
7969,79690,4.083222182,3.979374339,4.015834311
7970,79700,4.083222182,3.979374339,4.015834311
7971,79710,4.083222182,3.979374339,4.015834311
7972,79720,4.083222182,3.979374339,4.015834311
7973,79730,4.083222182,3.979374339,4.015834311
7974,79740,4.083222182,3.979374339,4.015834311
7975,79750,4.083222182,3.979374339,4.015834311
7976,79760,4.083222182,3.979374339,4.015834311
7977,79770,4.083222182,3.979374339,4.015834311
7978,79780,4.083222182,3.979374339,4.015834311
7979,79790,4.083222182,3.979374339,4.015834311
7980,79800,4.083222182,3.979374339,4.015834311
7981,79810,4.083222182,3.979374339,4.015834311
7982,79820,4.083222182,3.979374339,4.015834311
7983,79830,4.083222182,3.979374339,4.015834311
7984,79840,4.083222182,3.979374339,4.015834311
7985,79850,4.083222182,3.979374339,4.015834311
7986,79860,4.083222182,3.979374339,4.015834311
7987,79870,4.083222182,3.979374339,4.015834311
7988,79880,4.083222182,3.979374339,4.015834311
7989,79890,4.083222182,3.979374339,4.015834311
7990,79900,4.083222182,3.979374339,4.015834311
7991,79910,4.083222182,3.979374339,4.015834311
7992,79920,4.083222182,3.979374339,4.015834311
7993,79930,4.083222182,3.979374339,4.015834311
7994,79940,4.083222182,3.979374339,4.015834311
7995,79950,4.083222182,3.979374339,4.015834311
7996,79960,4.083222182,3.979374339,4.015834311
7997,79970,4.083222182,3.979374339,4.015834311
7998,79980,4.083222182,3.979374339,4.015834311
7999,79990,4.083222182,3.979374339,4.015834311
8000,80000,4.083222182,3.979374339,4.015834311
8001,80010,4.083222182,3.979374339,4.015834311
8002,80020,4.083222182,3.979374339,4.015834311
8003,80030,4.083222182,3.979374339,4.015834311
8004,80040,4.083222182,3.979374339,4.015834311
8005,80050,4.083222182,3.979374339,4.015834311
8006,80060,4.083222182,3.979374339,4.015834311
8007,80070,4.083222182,3.979374339,4.015834311
8008,80080,4.083222182,3.979374339,4.015834311
8009,80090,4.083222182,3.979374339,4.015834311
8010,80100,4.065468808,3.95828629,3.980358047
8011,80110,4.065468808,3.95828629,3.980358047
8012,80120,4.065468808,3.95828629,3.980358047
8013,80130,4.065468808,3.95828629,3.980358047
8014,80140,4.065468808,3.95828629,3.980358047
8015,80150,4.065468808,3.95828629,3.980358047
8016,80160,4.065468808,3.95828629,3.980358047
8017,80170,4.065468808,3.95828629,3.980358047
8018,80180,4.065468808,3.95828629,3.980358047
8019,80190,4.065468808,3.95828629,3.980358047
8020,80200,4.065468808,3.95828629,3.980358047
8021,80210,4.065468808,3.95828629,3.980358047
8022,80220,4.065468808,3.95828629,3.980358047
8023,80230,4.065468808,3.95828629,3.980358047
8024,80240,4.065468808,3.95828629,3.980358047
8025,80250,4.065468808,3.95828629,3.980358047
8026,80260,4.065468808,3.95828629,3.980358047
8027,80270,4.065468808,3.95828629,3.980358047
8028,80280,4.065468808,3.95828629,3.980358047
8029,80290,4.065468808,3.95828629,3.980358047
8030,80300,4.065468808,3.95828629,3.980358047
8031,80310,4.065468808,3.95828629,3.980358047
8032,80320,4.065468808,3.95828629,3.980358047
8033,80330,4.065468808,3.95828629,3.980358047
8034,80340,4.065468808,3.95828629,3.980358047
8035,80350,4.065468808,3.95828629,3.980358047
8036,80360,4.065468808,3.95828629,3.980358047
8037,80370,4.065468808,3.95828629,3.980358047
8038,80380,4.065468808,3.95828629,3.980358047
8039,80390,4.065468808,3.95828629,3.980358047
8040,80400,4.065468808,3.95828629,3.980358047
8041,80410,4.065468808,3.95828629,3.980358047
8042,80420,4.065468808,3.95828629,3.980358047
8043,80430,4.065468808,3.95828629,3.980358047
8044,80440,4.065468808,3.95828629,3.980358047
8045,80450,4.065468808,3.95828629,3.980358047
8046,80460,4.065468808,3.95828629,3.980358047
8047,80470,4.065468808,3.95828629,3.980358047
8048,80480,4.065468808,3.95828629,3.980358047
8049,80490,4.065468808,3.95828629,3.980358047
8050,80500,4.065468808,3.95828629,3.980358047
8051,80510,4.065468808,3.95828629,3.980358047
8052,80520,4.065468808,3.95828629,3.980358047
8053,80530,4.065468808,3.95828629,3.980358047
8054,80540,4.065468808,3.95828629,3.980358047
8055,80550,4.065468808,3.95828629,3.980358047
8056,80560,4.065468808,3.95828629,3.980358047
8057,80570,4.065468808,3.95828629,3.980358047
8058,80580,4.065468808,3.95828629,3.980358047
8059,80590,4.065468808,3.95828629,3.980358047
8060,80600,4.065468808,3.95828629,3.980358047
8061,80610,4.065468808,3.95828629,3.980358047
8062,80620,4.065468808,3.95828629,3.980358047
8063,80630,4.065468808,3.95828629,3.980358047
8064,80640,4.065468808,3.95828629,3.980358047
8065,80650,4.065468808,3.95828629,3.980358047
8066,80660,4.065468808,3.95828629,3.980358047
8067,80670,4.065468808,3.95828629,3.980358047
8068,80680,4.065468808,3.95828629,3.980358047
8069,80690,4.065468808,3.95828629,3.980358047
8070,80700,4.065468808,3.95828629,3.980358047
8071,80710,4.065468808,3.95828629,3.980358047
8072,80720,4.065468808,3.95828629,3.980358047
8073,80730,4.065468808,3.95828629,3.980358047
8074,80740,4.065468808,3.95828629,3.980358047
8075,80750,4.065468808,3.95828629,3.980358047
8076,80760,4.065468808,3.95828629,3.980358047
8077,80770,4.065468808,3.95828629,3.980358047
8078,80780,4.065468808,3.95828629,3.980358047
8079,80790,4.065468808,3.95828629,3.980358047
8080,80800,4.065468808,3.95828629,3.980358047
8081,80810,4.065468808,3.95828629,3.980358047
8082,80820,4.065468808,3.95828629,3.980358047
8083,80830,4.065468808,3.95828629,3.980358047
8084,80840,4.065468808,3.95828629,3.980358047
8085,80850,4.065468808,3.95828629,3.980358047
8086,80860,4.065468808,3.95828629,3.980358047
8087,80870,4.065468808,3.95828629,3.980358047
8088,80880,4.065468808,3.95828629,3.980358047
8089,80890,4.065468808,3.95828629,3.980358047
8090,80900,4.065468808,3.95828629,3.980358047
8091,80910,4.065468808,3.95828629,3.980358047
8092,80920,4.065468808,3.95828629,3.980358047
8093,80930,4.065468808,3.95828629,3.980358047
8094,80940,4.065468808,3.95828629,3.980358047
8095,80950,4.065468808,3.95828629,3.980358047
8096,80960,4.065468808,3.95828629,3.980358047
8097,80970,4.065468808,3.95828629,3.980358047
8098,80980,4.065468808,3.95828629,3.980358047
8099,80990,4.065468808,3.95828629,3.980358047
8100,81000,4.069588116,3.975153954,4.00364942
8101,81010,4.069588116,3.975153954,4.00364942
8102,81020,4.069588116,3.975153954,4.00364942
8103,81030,4.069588116,3.975153954,4.00364942
8104,81040,4.069588116,3.975153954,4.00364942
8105,81050,4.069588116,3.975153954,4.00364942
8106,81060,4.069588116,3.975153954,4.00364942
8107,81070,4.069588116,3.975153954,4.00364942
8108,81080,4.069588116,3.975153954,4.00364942
8109,81090,4.069588116,3.975153954,4.00364942
