,time,heat_prod
3134,31340.0,3.9099999999887087
3135,31350.0,3.9099999999896893
3136,31360.0,3.909999999990584
3137,31370.0,3.9099999999914012
3138,31380.0,3.9099999999921478
3139,31390.0,3.9099999999928294
3140,31400.0,3.909999999993452
3141,31410.0,3.909999999994021
3142,31420.0,3.9099999999945405
3143,31430.0,3.909999999995014
3144,31440.0,3.9099999999954465
3145,31450.0,3.909999999995842
3146,31460.0,3.9099999999962036
3147,31470.0,3.9099999999965327
3148,31480.0,3.909999999996834
3149,31490.0,3.9099999999971087
3150,31500.0,3.90999999999736
3151,31510.0,3.909999999997589
3152,31520.0,3.909999999997799
3153,31530.0,3.90999999999799
3154,31540.0,3.9099999999981643
3155,31550.0,3.9099999999983233
3156,31560.0,3.9099999999984694
3157,31570.0,3.9099999999986013
